train/q_halt_accuracy,all.steps,_timestamp,train/steps,train/lr,train/lm_loss,all.accuracy,all.q_halt_loss,train/exact_accuracy,_runtime,train/count,all.q_halt_accuracy,all.lm_loss,all.exact_accuracy,num_params,train/q_halt_loss,train/accuracy,_step
0.989247311827957,,1773600861.5153663,8.602150537634408,0.0001,0.6734470148876044,,,0.6666666666666666,15687.88419555,1,,,,,0.005573576937119166,0.8927385883946573,36172
1.0,,1773600887.6510792,8.652777777777779,0.0001,0.68153258529791,,,0.6111111111111112,15714.017983772,1,,,,,0.0002523246027218799,0.8703703880310059,36276
1.0,,1773600911.4992824,9.151515151515152,0.0001,0.6827557252228925,,,0.6666666666666666,15737.866840354,1,,,,,0.0016094983244935672,0.874423248599274,36371
1.0,,1773600914.0080817,9.639175257731958,0.0001,0.6773393752570631,,,0.5876288659793815,15740.374362025,1,,,,,0.0004662534532447656,0.8673794146665593,36381
1.0,,1773600932.829654,9.313953488372093,0.0001,0.6764879533505521,,,0.5697674418604651,15759.196658521,1,,,,,0.006229447200894356,0.8630491744640262,36456
1.0,,1773600953.6911628,10.867924528301886,0.0001,0.7645029457406984,,,0.4716981132075472,15780.05850487,1,,,,,0.0011330986550698678,0.818541760714549,36539
1.0,,1773600955.2012794,11.478260869565217,0.0001,0.7870530535850594,,,0.41304347826086957,15781.569098015,1,,,,,0.003781445324420929,0.78851318359375,36545
1.0,,1773600975.5661166,9.10377358490566,0.0001,0.6805048912416432,,,0.6037735849056604,15801.933185469,1,,,,,0.0009856295461455982,0.864197497097951,36626
0.984251968503937,,1773600985.1157122,7.929133858267717,0.0001,0.6521783101327101,,,0.6771653543307087,15811.483047807,1,,,,,0.004804067313671112,0.8917080135796014,36664
0.9868421052631579,,1773601042.9723463,8.18421052631579,0.0001,0.6832287006284282,,,0.6578947368421053,15869.339866805,1,,,,,0.009995391592383385,0.88888891119706,36894
1.0,,1773601052.0313964,7.453488372093023,0.0001,0.667661402368096,,,0.7325581395348837,15878.398436895,1,,,,,0.002528651151806116,0.9068332051121911,36930
0.9893617021276596,,1773601056.0492988,8.606382978723405,0.0001,0.6649225435510637,,,0.6595744680851063,15882.416520933,1,,,,,0.003764947255452474,0.88993949078499,36946
0.99,,1773601071.1180322,10.23,0.0001,0.684109839979219,,,0.55,15897.485821687,1,,,,,0.0018628390195469062,0.857283935546875,37006
1.0,,1773601080.4081724,8.0,0.0001,0.6710366585539461,,,0.7,15906.775866134,1,,,,,0.002318955802669128,0.8951851654052735,37043
1.0,,1773601092.7140756,9.481481481481481,0.0001,0.6942717908433996,,,0.5925925925925926,15919.08156504,1,,,,,0.0010157607030123472,0.8605395658516589,37092
1.0,,1773601136.652866,8.551724137931034,0.0001,0.679395706799983,,,0.6436781609195402,15963.019679728,1,,,,,0.002018012572079897,0.8864765386471803,37267
1.0,,1773601154.735531,9.756410256410257,0.0001,0.6874372366238034,,,0.5384615384615384,15981.102509837,1,,,,,0.004243951601286729,0.8491610991649139,37339
1.0,,1773601165.7947843,9.619718309859154,0.0001,0.7219184883650974,,,0.5633802816901409,15992.162391435,1,,,,,0.0007820022292435169,0.8523735261299241,37383
0.9555555555555556,,1773601235.1800902,7.644444444444445,0.0001,0.6835582819333058,,,0.6888888888888889,16061.547630969,1,,,,,0.007533275832732518,0.8943758646647135,37659
0.975609756097561,,1773601258.0432153,8.012195121951219,0.0001,0.6655911235002749,,,0.6585365853658537,16084.409505435,1,,,,,0.005693324531118075,0.902589565370141,37750
0.9891304347826086,,1773601282.9091182,9.228260869565217,0.0001,0.6842388777044341,,,0.5652173913043478,16109.275575365,1,,,,,0.0021982782830794654,0.84796026478643,37849
1.0,,1773601312.0377314,9.320512820512821,0.0001,0.6904945327900922,,,0.6153846153846154,16138.404888869,1,,,,,0.0014476832002401352,0.8581829560108674,37965
1.0,,1773601326.857644,8.805194805194805,0.0001,0.6831530312105357,,,0.6493506493506493,16153.224577949,1,,,,,0.0038680797442793846,0.8920955905666599,38024
1.0,,1773601341.441834,10.0625,0.0001,0.7051500107443839,,,0.55,16167.809803607,1,,,,,0.0067152294019858045,0.8347222328186035,38082
1.0,,1773601387.4501312,9.375,0.0001,0.6737689961801999,,,0.6125,16213.817555384,1,,,,,0.000540254715209206,0.8711420059204101,38265
0.9705882352941176,,1773601390.7184024,9.117647058823529,0.0001,0.6845854240007877,,,0.5441176470588235,16217.085905036,1,,,,,0.017880864441394806,0.854030496933881,38278
1.0,,1773601404.0509784,8.108910891089108,0.0001,0.6607295183908529,,,0.7029702970297029,16230.417711994,1,,,,,0.007762664929032326,0.8989121087706915,38331
0.9866666666666667,,1773601409.3328846,9.773333333333333,0.0001,0.6871791426948826,,,0.56,16235.700435651,1,,,,,0.0037605532755454383,0.8534979248046874,38352
1.0,,1773601434.9873948,9.746666666666666,0.0001,0.682549606168689,,,0.5733333333333334,16261.354877641,1,,,,,0.0012651747092604637,0.8562962849934895,38454
0.9887640449438202,,1773601444.7798116,7.932584269662922,0.0001,0.682203535895368,,,0.6853932584269663,16271.146345357,1,,,,,0.0037141460925340652,0.8938826657413097,38493
0.9897959183673469,,1773601456.0676467,8.979591836734693,0.0001,0.6752841294649529,,,0.6836734693877551,16282.433896535,1,,,,,0.005017119149367015,0.8969513250856983,38538
1.0,,1773601463.0894701,8.18421052631579,0.0001,0.6765528538179102,,,0.6842105263157895,16289.456554247,1,,,,,0.0026840828359127045,0.8900259921425268,38566
1.0,,1773601484.153863,9.504672897196262,0.0001,0.6849142463506271,,,0.5887850467289719,16310.52028538,1,,,,,0.007335975145300229,0.8601591876734083,38650
1.0,,1773601503.962195,9.184782608695652,0.0001,0.6756989339926434,,,0.5760869565217391,16330.328736149,1,,,,,0.0021007700512806573,0.8654052070949388,38729
1.0,,1773601529.352544,9.049019607843137,0.0001,0.6628346885020681,,,0.6568627450980392,16355.719828942,1,,,,,0.0016756408537427585,0.8858629114487592,38830
0.9894736842105263,,1773601537.6421933,7.610526315789474,0.0001,0.6691354589802806,,,0.7578947368421053,16364.009589201,1,,,,,0.005386718859275182,0.91669921875,38863
0.99,,1773601539.4020739,9.11,0.0001,0.6709929967436374,,,0.7,16365.769435465,1,,,,,0.00916853298743566,0.9033333587646485,38870
1.0,,1773602904.3973463,8.921052631578947,0.0001,0.6868264563090066,,,0.7368421052631579,17730.764488776,1,,,,,0.002254115572820107,0.9082195884303043,39102
0.9873417721518988,,1773602930.293015,8.974683544303797,0.0001,0.7094021043085398,,,0.6075949367088608,17756.661949961,1,,,,,0.0029822482417027154,0.8777933241445807,39205
1.0,,1773602945.8690424,8.5,0.0001,0.679366052864291,,,0.6826923076923077,17772.237061151,1,,,,,0.0008398978970944881,0.8877017681415265,39267
0.979381443298969,,1773602950.904106,6.474226804123711,0.0001,0.6568079098133529,,,0.7835051546391752,17777.271634712,1,,,,,0.012670636177062988,0.9348351390091414,39287
1.0,,1773602953.4208095,8.977272727272727,0.0001,0.6822550280747538,,,0.5909090909090909,17779.788737688,1,,,,,0.000932354557638367,0.8650393052534624,39297
1.0,,1773602957.1970835,9.6,0.0001,0.6726366498204236,,,0.5888888888888889,17783.565095747,1,,,,,0.0005732949357479811,0.8781893412272136,39312
1.0,,1773602963.2375643,8.3125,0.0001,0.677987344105624,,,0.725,17789.605664538,1,,,,,0.0021642070884505906,0.9084877014160156,39336
1.0,,1773602966.0051637,7.7444444444444445,0.0001,0.6652441964858077,,,0.7555555555555555,17792.371902687,1,,,,,0.00024214047395313779,0.9145404391818577,39347
1.0,,1773602970.0223281,8.123711340206185,0.0001,0.6835194501280512,,,0.7216494845360825,17796.389096004,1,,,,,0.010035188247760138,0.9013618390584729,39363
1.0,,1773602971.0263844,9.662650602409638,0.0001,0.7021599146572677,,,0.5783132530120482,17797.392462775,1,,,,,0.006220293541749318,0.8511081373835184,39367
1.0,,1773602972.2817395,9.088888888888889,0.0001,0.7051916268210182,,,0.5888888888888889,17798.648655054,1,,,,,0.0007109496121605238,0.862139892578125,39372
1.0,,1773602978.5605357,8.104761904761904,0.0001,0.6677583050385483,,,0.7047619047619048,17804.928026274,1,,,,,0.012831142793099085,0.8946501958937872,39397
1.0,,1773602987.1141136,7.755813953488372,0.0001,0.684408954607834,,,0.6976744186046512,17813.481065747,1,,,,,0.009090147291620573,0.8985070516896803,39431
1.0,,1773602988.3703284,7.704225352112676,0.0001,0.6897408347649668,,,0.7183098591549296,17814.737916095,1,,,,,0.0009329303478201231,0.8965397149744169,39436
1.0,,1773603019.567051,9.835820895522389,0.0001,0.7533950670657094,,,0.6119402985074627,17845.934728488,1,,,,,0.005110081285238266,0.8430072158130247,39560
0.9904761904761905,,1773603041.1870973,7.609523809523809,0.0001,0.6629494176398266,,,0.7428571428571429,17867.55419156,1,,,,,0.009551983326673508,0.9147560482933408,39646
1.0,,1773603101.5371346,9.67741935483871,0.0001,0.6786283663905124,,,0.5913978494623656,17927.904606049,1,,,,,0.0009291342770059904,0.8676490373508905,39886
0.9897959183673469,,1773603105.309307,8.091836734693878,0.0001,0.6729691251298716,,,0.7040816326530612,17931.676690536,1,,,,,0.003749718268712362,0.8990930051219707,39901
0.9866666666666667,,1773603112.5986238,9.093333333333334,0.0001,0.6908980172793019,,,0.5733333333333334,17938.966328093,1,,,,,0.003891588809589545,0.8622222900390625,39930
1.0,,1773603120.3884282,7.780952380952381,0.0001,0.6454897368914795,,,0.7142857142857143,17946.756493072,1,,,,,0.001100765618806084,0.9005291893368675,39961
1.0,,1773603145.2758625,10.020833333333334,0.0001,0.7065890257251981,,,0.46875,17971.64326226,1,,,,,0.0015022760878006618,0.8351337114969889,40060
0.9903846153846154,,1773603149.0458136,9.346153846153847,0.0001,0.6720925383609658,,,0.5961538461538461,17975.412533767,1,,,,,0.01068710908293724,0.878323848430927,40075
0.9772727272727273,,1773603164.6270168,7.806818181818182,0.0001,0.6850355226162604,,,0.7272727272727273,17990.994076346,1,,,,,0.006209090352058411,0.8956229469992898,40137
1.0,,1773603170.4129856,8.29126213592233,0.0001,0.6581107547634141,,,0.6601941747572816,17996.780553575,1,,,,,0.009738571320970854,0.8902073832391535,40160
1.0,,1773603197.0873196,9.5375,0.0001,0.6838227787775332,,,0.5875,18023.455090582,1,,,,,0.004215034656226635,0.8751543045043946,40266
1.0,,1773603204.8913746,9.640776699029127,0.0001,0.6655849077024223,,,0.5922330097087378,18031.259561057,1,,,,,0.00046259308389077586,0.8635982772679005,40297
0.9879518072289156,,1773603205.143606,7.759036144578313,0.0001,0.6718080572336645,,,0.6867469879518072,18031.511279804,1,,,,,0.002270510575423638,0.8939461765519108,40298
1.0,,1773603210.176755,9.945945945945946,0.0001,0.706811263721994,,,0.527027027027027,18036.544214834,1,,,,,0.0018875726188222568,0.8380047050682274,40318
1.0,,1773603213.952968,9.615384615384615,0.0001,0.6926320776166576,,,0.5604395604395604,18040.321310694,1,,,,,0.0011127147202690442,0.8471035800137363,40333
1.0,,1773603214.7084703,9.902439024390244,0.0001,0.6904939692691441,,,0.573170731707317,18041.07590484,1,,,,,0.007637900610764821,0.8583258652105564,40336
1.0,,1773603220.2467043,7.851851851851852,0.0001,0.6650069139697488,,,0.7530864197530864,18046.614383803,1,,,,,0.0027970954154928527,0.9134278474030672,40358
1.0,,1773603222.2612886,6.518072289156627,0.0001,0.6609174827134904,,,0.8072289156626506,18048.62858985,1,,,,,0.004054657804469268,0.9360404876341303,40366
0.9893617021276596,,1773603244.9231315,8.627659574468085,0.0001,0.6718413743362076,,,0.6276595744680851,18071.290568958,1,,,,,0.002201666900267204,0.8787759009827959,40456
0.9861111111111112,,1773603263.0483131,9.125,0.0001,0.7194902117856886,,,0.5694444444444444,18089.416276072,1,,,,,0.004569834719101588,0.8485939767625597,40528
1.0,,1773603265.3111377,9.093023255813954,0.0001,0.6762447962974187,,,0.5813953488372093,18091.678222848,1,,,,,0.0005847461676845948,0.8471145629882812,40537
1.0,,1773603265.8134644,9.0,0.0001,0.6834994899386247,,,0.647887323943662,18092.180957459,1,,,,,0.0013015730461726587,0.8748044296049736,40539
1.0,,1773603272.3444812,9.32183908045977,0.0001,0.691364055391694,,,0.6091954022988506,18098.71171984,1,,,,,0.01140860840678215,0.8583794955549569,40565
1.0,,1773603318.037056,9.571428571428571,0.0001,0.7080169867944446,,,0.6309523809523809,18144.404323716,1,,,,,0.001204341882839799,0.8734567733038039,40747
1.0,,1773603320.5469413,8.841463414634147,0.0001,0.688485164068878,,,0.6585365853658537,18146.914545683,1,,,,,0.005596861243247986,0.8894911044981422,40757
0.9803921568627451,,1773603322.8055332,8.107843137254902,0.0001,0.6844580525230426,,,0.6372549019607843,18149.173814054,1,,,,,0.004674429694811503,0.8790850171855852,40766
1.0,,1773603324.31214,9.0,0.0001,0.6781841126489144,,,0.65625,18150.678609157,1,,,,,0.001451649082203706,0.8834877014160156,40772
1.0,,1773603327.3279686,8.321428571428571,0.0001,0.6993528259732263,,,0.6785714285714286,18153.695171069,1,,,,,0.0012267408116410177,0.898589088803246,40784
0.989247311827957,,1773603332.8457785,9.075268817204302,0.0001,0.7122519266040371,,,0.6344086021505376,18159.212269862,1,,,,,0.005000778163472812,0.8618080385269657,40806
0.9888888888888889,,1773603334.8524683,7.944444444444445,0.0001,0.6700991043755199,,,0.7444444444444445,18161.219231519,1,,,,,0.008486015101273855,0.9161865234375,40814
0.9907407407407407,,1773603355.6919005,9.157407407407407,0.0001,0.6695260081193103,,,0.6203703703703703,18182.058934594,1,,,,,0.0013933695542315643,0.8692272327564381,40897
1.0,,1773603389.370659,9.443037974683545,0.0001,0.705612806349427,,,0.5443037974683544,18215.73823157,1,,,,,0.0003399148117750883,0.840287606927413,41031
1.0,,1773603418.8054423,8.177570093457945,0.0001,0.6780726150238409,,,0.6635514018691588,18245.173373654,1,,,,,0.0009305456963678201,0.8846198821736273,41148
1.0,,1773603424.5890484,7.708333333333333,0.0001,0.6758493620989944,,,0.7083333333333334,18250.956250303,1,,,,,0.0031175420929988227,0.8974623150295682,41171
1.0,,1773603433.913049,8.658823529411764,0.0001,0.6807902395366628,,,0.6352941176470588,18260.281687207,1,,,,,0.0021266735469301543,0.8742192885454964,41208
0.9897959183673469,,1773603446.7659903,8.326530612244898,0.0001,0.6613580747815452,,,0.6530612244897959,18273.133393822,1,,,,,0.01314037044843038,0.8830940090880102,41259
1.0,,1773603454.5642133,10.381578947368421,0.0001,0.7292100460400396,,,0.5,18280.931053415,1,,,,,0.005534042293826739,0.820175472058748,41290
0.98,,1773603465.6196315,8.83,0.0001,0.6865133270019008,,,0.61,18291.9870649,1,,,,,0.006463821356495221,0.8669136047363282,41334
0.9629629629629629,,1773603488.4956307,6.814814814814815,0.0001,0.6772933523773529,,,0.7160493827160493,18314.863684655,1,,,,,0.008378830427924791,0.9058071183569637,41425
1.0,,1773603492.5154498,7.296296296296297,0.0001,0.6839748439494896,,,0.7407407407407407,18318.882208212,1,,,,,0.002111725198725859,0.9079408998842593,41441
0.9896907216494846,,1773603497.7912421,7.814432989690721,0.0001,0.6786345291128016,,,0.6804123711340206,18324.158089832,1,,,,,0.0035092482964197793,0.8969072164948454,41462
1.0,,1773603505.3210814,9.454545454545455,0.0001,0.7078397237426376,,,0.5656565656565656,18331.687961082,1,,,,,0.0007264545032133659,0.8386332194010416,41492
1.0,,1773603523.3871815,7.808219178082192,0.0001,0.6813857317379162,,,0.684931506849315,18349.754428722,1,,,,,0.0037052553767959275,0.8929477848418771,41564
0.990909090909091,,1773603525.1440947,8.354545454545455,0.0001,0.6639006043473324,,,0.6727272727272727,18351.510728177,1,,,,,0.004155128573377927,0.8856341275301847,41571
1.0,,1773603533.936859,9.328947368421053,0.0001,0.704467396095917,,,0.5526315789473685,18360.303314039,1,,,,,0.0007629271131008863,0.8390188719096937,41606
1.0,,1773603545.2327974,9.849462365591398,0.0001,0.6762330183628024,,,0.6559139784946236,18371.59929048,1,,,,,0.0035063661634922028,0.8813222249348959,41651
0.9803921568627451,,1773603546.4878786,8.647058823529411,0.0001,0.6819137071064137,,,0.6470588235294118,18372.856682939,1,,,,,0.010476836313803991,0.8812636581121707,41656
1.0,,1773603566.0937588,7.644736842105263,0.0001,0.6778525684950288,,,0.7368421052631579,18392.462027089,1,,,,,0.005039470891157786,0.9077323110480058,41734
0.987012987012987,,1773603568.609086,9.337662337662337,0.0001,0.7093585445390054,,,0.5844155844155844,18394.976732086,1,,,,,0.003588386500875155,0.8579445380669135,41744
1.0,,1773603587.9677846,9.08235294117647,0.0001,0.6835497893009596,,,0.6588235294117647,18414.334545318,1,,,,,0.001907468307763338,0.8823529411764706,41821
1.0,,1773603634.9809895,8.670103092783505,0.0001,0.6874127500317423,,,0.7216494845360825,18461.348036495,1,,,,,0.001327735682328542,0.8981799882711824,42008
1.0,,1773603658.1290882,8.591836734693878,0.0001,0.6779319684961415,,,0.6632653061224489,18484.495867641,1,,,,,0.0020761492972572646,0.8853614962830836,42100
1.0,,1773603682.5053809,8.60576923076923,0.0001,0.6713737567318443,,,0.6730769230769231,18508.87237843,1,,,,,0.001880816649645567,0.8867521286010742,42197
1.0,,1773603688.2855198,9.03125,0.0001,0.675101957031099,,,0.625,18514.651966767,1,,,,,0.004479133524000645,0.8738425572713217,42220
1.0,,1773603703.1077983,10.08641975308642,0.0001,0.6800702726361684,,,0.5061728395061729,18529.473848036,1,,,,,0.001961221918463707,0.8396585723500193,42279
0.9896907216494846,,1773603709.635687,8.628865979381443,0.0001,0.6732847186141903,,,0.6701030927835051,18536.001924199,1,,,,,0.00407825130969286,0.8867251995912532,42305
1.0,,1773603732.7498422,9.406976744186046,0.0001,0.6882420530652579,,,0.5813953488372093,18559.116842627,1,,,,,0.004135710497697194,0.8531438250874364,42397
0.9620253164556962,,1773603743.7920344,9.063291139240507,0.0001,0.7228619856928518,,,0.5822784810126582,18570.158798871,1,,,,,0.011851571500301361,0.8548211206363726,42441
0.9882352941176471,,1773603824.9919462,8.105882352941176,0.0001,0.6939800184442176,,,0.6588235294117647,18651.35965497,1,,,,,0.0044022779911756516,0.8763979743508732,42764
0.9764705882352941,,1773603850.17497,8.31764705882353,0.0001,0.6957530152254474,,,0.6235294117647059,18676.543333296,1,,,,,0.007102529828747113,0.8737836052389706,42864
0.9906542056074766,,1773603852.1884856,7.785046728971962,0.0001,0.6634903294330549,,,0.6542056074766355,18678.555630452,1,,,,,0.007309135049581528,0.8861197355751679,42872
0.9906542056074766,,1773603853.1938906,9.242990654205608,0.0001,0.6749234973052111,,,0.5981308411214953,18679.560464238,1,,,,,0.006500486905376117,0.8645436652352877,42876
1.0,,1773603888.3673098,9.3625,0.0001,0.7000969102973359,,,0.5625,18714.733511191,1,,,,,0.000390675850212574,0.8461420059204101,43016
0.9882352941176471,,1773603900.1577072,9.505882352941176,0.0001,0.6779999640429332,,,0.5764705882352941,18726.524585056,1,,,,,0.005487408488988876,0.8623093548943015,43063
1.0,,1773603944.6464756,9.726190476190476,0.0001,0.692476224318234,,,0.5952380952380952,18771.013707553,1,,,,,0.0051810819034775095,0.8515579586937314,43240
0.9880952380952381,,1773603949.4251056,9.476190476190476,0.0001,0.6810132524059997,,,0.6428571428571429,18775.792237359,1,,,,,0.006761029362678528,0.871546154930478,43259
1.0,,1773603953.45257,8.40625,0.0001,0.6825602003628121,,,0.65625,18779.820374255,1,,,,,0.009277354925870895,0.8872170448303223,43275
1.0,,1773603956.4726768,8.442105263157895,0.0001,0.6796232444069013,,,0.6421052631578947,18782.840211945,1,,,,,0.0019327194119493167,0.8778427927117599,43287
0.98989898989899,,1773603971.0829957,8.97979797979798,0.0001,0.6773825634983252,,,0.6363636363636364,18797.450715876,1,,,,,0.0025115000704924264,0.879910247494476,43345
1.0,,1773603997.2846859,8.306122448979592,0.0001,0.6792137353375928,,,0.6530612244897959,18823.652304283,1,,,,,0.007423853501677513,0.88296804622728,43449
1.0,,1773604030.5352824,8.31081081081081,0.0001,0.6717187309878473,,,0.6756756756756757,18856.903308169,1,,,,,0.0006599671517809232,0.8888889003444362,43581
1.0,,1773604047.3938406,8.55,0.0001,0.681258801448631,,,0.65,18873.760923133,1,,,,,0.008733011782169342,0.8867284774780273,43648
1.0,,1773604062.720889,8.35483870967742,0.0001,0.7109370895209909,,,0.6559139784946236,18889.087903742,1,,,,,0.002976594492793083,0.8622062436995968,43709
1.0,,1773604072.7701845,9.333333333333334,0.0001,0.6894018184196017,,,0.6091954022988506,18899.137246969,1,,,,,0.0017749716838200886,0.8647651233892332,43749
1.0,,1773604077.0385764,9.9,0.0001,0.6878402752092773,,,0.5111111111111111,18903.405266133,1,,,,,0.002483330046137174,0.8349794175889756,43766
1.0,,1773604092.0978193,8.282608695652174,0.0001,0.6963570882982736,,,0.6739130434782609,18918.464506721,1,,,,,0.0005505416775122285,0.8824476988419242,43826
1.0,,1773604097.6153789,11.095890410958905,0.0001,0.7440721760486998,,,0.4931506849315068,18923.982223397,1,,,,,0.0038374662399291992,0.8222560621287724,43848
0.9789473684210527,,1773604115.6766062,9.094736842105263,0.0001,0.6811902206588561,,,0.5894736842105263,18942.044324067,1,,,,,0.005488866940140724,0.8602988795230263,43920
0.978494623655914,,1773604148.2743452,8.956989247311828,0.0001,0.6737703554388422,,,0.5806451612903226,18974.641702346,1,,,,,0.011410612612962723,0.8641975977087534,44050
0.9772727272727273,,1773604178.3987975,9.443181818181818,0.0001,0.6913502457253916,,,0.5454545454545454,19004.765536805,1,,,,,0.005247107396523158,0.8437148874456232,44170
0.9719626168224299,,1773604189.1963825,9.36448598130841,0.0001,0.6511124509052554,,,0.6542056074766355,19015.564537957,1,,,,,0.009428594882289568,0.8842736360068634,44213
1.0,,1773604192.2144363,8.223880597014926,0.0001,0.7106965108330204,,,0.6716417910447762,19018.581010069,1,,,,,0.00090465748993059,0.8855721203248892,44225
1.0,,1773604200.7543802,7.556818181818182,0.0001,0.6828365856282684,,,0.7272727272727273,19027.121453359,1,,,,,0.0038517148544390998,0.9083895249800249,44259
0.978021978021978,,1773604206.047838,7.857142857142857,0.0001,0.6768620578660595,,,0.6813186813186813,19032.417011381,1,,,,,0.003859974443912506,0.8985212556608431,44280
0.972972972972973,,1773604230.2278562,7.27027027027027,0.0001,0.6673637096886189,,,0.7162162162162162,19056.594878325,1,,,,,0.005464594811201096,0.9142475643673459,44376
1.0,,1773604230.9802253,8.470588235294118,0.0001,0.6725959312053824,,,0.6588235294117647,19057.347504606,1,,,,,0.007100251192847888,0.8967321059283089,44379
0.9910714285714286,,1773604241.0204718,8.794642857142858,0.0001,0.6511015545750108,,,0.6428571428571429,19067.38707988,1,,,,,0.007474907363454501,0.8883376802716937,44419
0.9885057471264368,,1773604247.2955675,9.35632183908046,0.0001,0.689863077409691,,,0.6206896551724138,19073.661913081,1,,,,,0.005440388495723407,0.8758337086644666,44444
0.9891304347826086,,1773604281.6672297,8.032608695652174,0.0001,0.6658397794776446,,,0.6847826086956522,19108.033337729,1,,,,,0.004474549243847529,0.8903651030167289,44581
0.9895833333333334,,1773604288.4371822,8.552083333333334,0.0001,0.6689833520977239,,,0.65625,19114.803966164,1,,,,,0.0034253038465976715,0.8878600597381592,44608
1.0,,1773604291.6971364,6.809523809523809,0.0001,0.6888291497924719,,,0.7738095238095238,19118.063448075,1,,,,,0.004562434429923694,0.9213698250906808,44621
1.0,,1773604301.7257826,8.218390804597702,0.0001,0.6848147046975835,,,0.6436781609195402,19128.092553533,1,,,,,0.0015371109669407208,0.8834965146821121,44661
0.9791666666666666,,1773604311.763186,7.6875,0.0001,0.6607814983959487,,,0.6770833333333334,19138.129529842,1,,,,,0.009331410129865011,0.8989197413126627,44701
1.0,,1773604338.3618612,8.041237113402062,0.0001,0.6696884333902987,,,0.7010309278350515,19164.728291217,1,,,,,0.0027326401323080063,0.900089067282136,44807
1.0,,1773604350.4065964,10.105263157894736,0.0001,0.7142327812462255,,,0.47368421052631576,19176.77477417,1,,,,,0.0044075846672058105,0.8127030824360094,44855
0.9902912621359223,,1773604379.0367088,8.990291262135923,0.0001,0.6729651277384683,,,0.5728155339805825,19205.403638025,1,,,,,0.00656164934237798,0.8667146256826457,44969
1.0,,1773604382.5531113,8.853658536585366,0.0001,0.6820842676377251,,,0.5853658536585366,19208.919855356,1,,,,,0.0012411829084157944,0.8634448167754383,44983
1.0,,1773604424.4864352,8.63013698630137,0.0001,0.7025580228396845,,,0.6301369863013698,19250.854167617,1,,,,,0.001336747935662667,0.8669034356940283,45150
1.0,,1773604425.7426417,7.6923076923076925,0.0001,0.6819562644925083,,,0.7051282051282052,19252.109185686,1,,,,,0.004441731298963229,0.8972776364057492,45155
1.0,,1773604434.0254052,10.569444444444445,0.0001,0.7572333968588515,,,0.5,19260.392371277,1,,,,,0.0009459895081818104,0.8185870912339952,45188
1.0,,1773604439.294046,8.597560975609756,0.0001,0.7073110641678384,,,0.6951219512195121,19265.660650535,1,,,,,0.0006979418297608694,0.8839204369521723,45209
0.9904761904761905,,1773604454.0951626,7.923809523809524,0.0001,0.6555847087603884,,,0.6761904761904762,19280.461484569,1,,,,,0.024569474160671234,0.8913580031622024,45268
1.0,,1773604457.606471,7.72,0.0001,0.6872167609845571,,,0.72,19283.972565119,1,,,,,0.001724149255702893,0.9046913655598958,45282
1.0,,1773604474.4138002,10.24742268041237,0.0001,0.6905106906757225,,,0.5773195876288659,19300.780002636,1,,,,,0.0018088451276222866,0.8585974309862274,45349
1.0,,1773604474.9151766,7.917525773195877,0.0001,0.6827442568914934,,,0.6907216494845361,19301.281863808,1,,,,,0.0010520799551159143,0.8980527268242591,45351
1.0,,1773604485.7131906,9.256410256410257,0.0001,0.6849587018699529,,,0.6025641025641025,19312.079895267,1,,,,,0.0041344016790390015,0.869420662904397,45394
0.9888888888888889,,1773604493.2394557,10.866666666666667,0.0001,0.688730651949736,,,0.5222222222222223,19319.606714629,1,,,,,0.01205332080523173,0.8454047309027778,45424
1.0,,1773605838.8907058,9.215686274509803,0.0001,0.6621295716825149,,,0.5882352941176471,20665.259082453,1,,,,,0.0017116982489824295,0.8766642551796109,45577
1.0,,1773605845.9290693,8.488095238095237,0.0001,0.6936872967789723,,,0.7023809523809523,20672.296033733,1,,,,,0.0040598660707473755,0.8984420413062686,45605
0.9880952380952381,,1773605863.0330207,7.440476190476191,0.0001,0.6776419492119624,,,0.75,20689.400090336,1,,,,,0.004914460393289725,0.9137271699451265,45673
1.0,,1773605873.0895793,7.9523809523809526,0.0001,0.7022058633703662,,,0.6666666666666666,20699.456778325,1,,,,,0.0018611277143160503,0.8855084918794178,45713
0.9642857142857143,,1773605890.1849244,7.9523809523809526,0.0001,0.701640494662579,,,0.6785714285714286,20716.552737116,1,,,,,0.01897187779347102,0.8946208045596168,45781
1.0,,1773605914.810139,8.474747474747474,0.0001,0.6672757602409147,,,0.6767676767676768,20741.176893751,1,,,,,0.006107925747831662,0.886519538031684,45879
1.0,,1773605929.1186721,11.238095238095237,0.0001,0.7222795206013636,,,0.4126984126984127,20755.484881595,1,,,,,0.000813543563708663,0.8106995839921255,45936
1.0,,1773605944.4324565,8.206896551724139,0.0001,0.6850240254004839,,,0.6436781609195402,20770.800413381,1,,,,,0.004237743715445201,0.8880374952294361,45997
0.99,,1773605947.695258,7.82,0.0001,0.6459210745369208,,,0.72,20774.062455137,1,,,,,0.006359746679663658,0.9130863952636719,46010
1.0,,1773605974.79295,9.202020202020202,0.0001,0.6961050657679627,,,0.6161616161616161,20801.15935403,1,,,,,0.003638536979754766,0.8608305189344618,46118
0.9900990099009901,,1773605983.0717056,8.376237623762377,0.0001,0.6690681817189187,,,0.7128712871287128,20809.438260975,1,,,,,0.010173800711830458,0.906735108630492,46151
1.0,,1773605985.8308241,7.107142857142857,0.0001,0.682163065689101,,,0.75,20812.198015038,1,,,,,0.008034862577915192,0.9112287248883929,46162
